yearpublished,average
2015,5.49183
2015,6.73893
2019,6.44856
2013,6.30711
2017,6.4103699999999995
2000,6.5
2011,6.50875
2013,6.32681
2015,6.02821
2011,7.6780100000000004
1992,6.10249
2017,8.3877
1985,5.63354
2011,5.60315
2011,7.4031899999999995
1993,6.20498
2016,6.33384
2013,6.44511
2014,6.23139
1963,5.50702
2000,5.0739
2009,5.67401
2004,5.4080900000000005
2008,6.925669999999999
2007,5.68375
2013,6.61021
2002,3.41371
2011,5.90118
1967,5.79146
2010,6.66162
2007,7.11062
2015,5.62592
2019,6.767
2015,5.75664
2017,7.28038
2019,7.019939999999999
2009,6.226719999999999
2013,6.567130000000001
2010,5.60292
2016,6.52674
2017,7.6636
2013,7.65013
1995,5.725569999999999
2018,6.5751
2002,6.697780000000001
2021,8.70837
2019,7.36862
2014,6.895230000000001
2019,7.8769
2017,6.40972
2018,6.0738900000000005
2007,6.2216
2019,7.13098
1993,5.15762
2013,5.11946
1999,5.40522
2013,6.74017
2017,7.5564
1989,5.223330000000001
1988,5.41905
1988,5.76176
2015,4.89832
2021,7.120489999999999
2021,7.28595
1992,6.24181
2008,4.98803
2015,6.3697099999999995
2014,6.58033
1978,6.91021
2016,6.66897
2012,7.4687
2011,6.10909
2013,6.4916
2018,7.953460000000001
2014,6.1627
2020,7.69055
2014,7.52278
2009,6.058269999999999
1997,5.15
2010,6.41033
2014,6.37743
2003,5.96034
2019,6.559760000000001
2012,5.98224
2003,6.67329
1991,6.1654
2018,7.288989999999999
2016,6.102530000000001
2015,6.86941
2016,6.25241
2000,6.122240000000001
2021,8.67429
2010,6.9139800000000005
2014,6.7374600000000004
2012,6.654960000000001
2012,5.7497
2018,5.91716
2020,6.892519999999999
2017,7.8342
1998,7.03644
2009,5.915080000000001
2017,7.23424
1986,5.9075
2008,6.07953
2002,5.24402
2018,6.661860000000001
2018,6.3615900000000005
2019,6.80617
1980,5.37021
2018,6.7072
2017,6.647760000000001
1978,6.99131
1985,7.6989600000000005
2007,6.1289
2017,6.8536399999999995
2001,5.7958
2015,6.54326
2000,6.19426
2016,7.71979
2015,6.75501
2004,4.56376
1993,6.87936
2018,7.9367399999999995
2016,5.91725
2005,7.606380000000001
2005,5.78596
1992,6.02409
1996,5.75882
2008,6.4866
2018,6.28094
2010,5.97797
2019,7.53447
1981,6.22251
1988,4.68404
1991,7.052630000000001
2019,6.660069999999999
2016,6.201230000000001
2017,6.43511
1994,5.77827
2009,5.70507
2018,6.642239999999999
2019,8.8263
2012,4.9124099999999995
2019,6.75323
2013,6.17551
1997,5.2144900000000005
2007,6.01001
1996,6.31389
2003,5.199330000000001
2007,5.55273
2010,7.721830000000001
2017,6.476430000000001
2021,7.8334
2004,6.37299
2014,6.4094
1998,5.87436
2022,7.9532300000000005
2016,6.738589999999999
1956,6.02442
2009,5.46556
1999,6.01004
2019,7.154539999999999
2013,7.97549
2019,5.95351
2016,6.2067
2015,6.4042699999999995
2013,5.558669999999999
2009,6.01622
1948,4.88205
2016,5.5051
2018,7.2744
2010,7.238410000000001
1976,7.2387
1994,6.17189
2011,5.8585
2013,6.42521
1987,4.751930000000001
2018,7.09852
2017,7.52813
2019,8.0765
1992,6.30685
2016,7.6704
2016,7.18938
2020,7.90687
2009,5.94655
2004,5.82174
2020,7.639639999999999
2015,5.90364
1993,5.78815
2020,8.079939999999999
1988,6.96307
2002,7.26152
2010,6.935339999999999
1986,6.03642
1974,7.014480000000001
2019,6.38096
2010,6.16825
2015,6.25628
2008,6.34698
2012,6.49149
2021,7.35208
2013,6.14065
2014,6.55801
1934,3.32818
2005,5.40909
2017,6.98763
1997,4.40773
2010,7.293939999999999
2015,6.04716
2014,5.05429
1997,6.46446
2006,6.27148
2016,6.57786
2009,6.17507
2009,6.12524
2018,7.13898
1987,6.8868100000000005
2015,6.3791199999999995
2004,5.23065
2015,6.16573
2014,6.30006
2019,6.27605
2005,4.9977
2009,5.63774
2018,7.2713
2014,8.61283
2013,6.9832600000000005
2001,4.96891
2020,7.9097800000000005
2011,7.15349
1960,4.58996
2016,6.06905
2017,6.68175
2008,6.35804
2016,5.68709
2017,6.1340699999999995
2009,5.95472
2014,6.46256
1971,6.42096
2019,7.55991
1991,6.12709
2005,6.41515
2005,5.42528
2019,6.78808
2016,5.77585
2015,6.93878
2015,6.5027099999999995
2020,6.747210000000001
2018,8.190389999999999
2007,7.763910000000001
2004,6.2632
2015,6.67445
2017,6.54151
1995,5.8916699999999995
2001,6.50274
2011,6.372809999999999
2015,6.38114
2007,5.68687
2002,3.25684
2013,5.21516
2016,7.77434
2015,6.2333300000000005
2019,6.79056
2020,7.528110000000001
2012,5.521730000000001
1996,5.70386
2004,7.392939999999999
2015,6.54465
2009,6.514390000000001
2017,6.94318
2002,5.53618
2017,6.59198
2010,7.78348
2015,5.88264
1991,5.905530000000001
1978,6.65198
2013,6.53495
2019,6.916980000000001
2017,7.21643
2019,7.265860000000001
2020,8.36912
1988,6.4326
2009,6.22877
1987,6.03304
2014,6.0530800000000005
2002,6.11899
2008,6.371630000000001
2015,6.70092
2013,5.8023
1992,6.96395
2009,6.38
2012,6.71975
2011,6.01704
1973,6.19235
1995,6.820930000000001
1991,5.083
2006,6.76279
2010,6.35686
1995,6.44602
2008,6.098269999999999
2010,5.1950199999999995
1984,6.13739
2009,6.37597
1997,5.42566
2008,5.53673
2013,6.852519999999999
2009,5.24524
2020,7.175260000000001
2005,5.87333
2010,6.68267
2005,5.78225
1960,5.22978
2004,4.2364
2016,6.79058
2001,6.468369999999999
1985,5.755330000000001
2004,5.96451
1972,5.747999999999999
2008,5.61139
2012,7.994
2021,7.5846800000000005
2014,5.48373
2009,6.06067
2001,6.2596
2018,7.0006699999999995
2002,6.17054
2019,6.94135
2019,7.31561
2016,6.93411
2018,7.20759
2011,5.97049
2015,6.44143
2014,7.31244
2017,7.84058
2016,6.868510000000001
2018,6.8162899999999995
2009,6.42579
2008,7.18795
2020,6.7074
2020,6.66875
2017,6.0610599999999994
2008,6.40112
2017,7.0104
2015,6.94688
1999,5.56657
2016,5.71556
2011,6.27171
1983,6.35072
2018,7.55888
2003,5.52175
2017,6.86592
2017,6.25569
2016,6.67466
2019,6.83161
1999,6.63242
2021,7.30788
1993,5.50753
2016,6.19731
2001,5.79776
2017,6.412999999999999
2004,4.32049
1996,5.727580000000001
1994,6.11045
2015,5.70592
2015,7.07522
2005,5.5341
2018,6.39396
2012,6.18834
2017,6.71857
2019,6.43405
2002,7.34053
2016,6.826460000000001
2013,5.90543
2007,5.64315
2015,6.38176
2018,7.0228399999999995
2012,6.629639999999999
2017,5.2931
1976,5.26198
2021,7.22847
2014,7.47766
2013,5.7009
2020,7.31424
2014,6.70685
2013,6.125
2002,3.7051800000000004
2009,6.43613
2008,6.37685
1978,6.0071699999999995
2019,6.972689999999999
2016,8.72973
2021,6.766439999999999
2011,5.641859999999999
2016,7.061089999999999
2019,6.41556
1995,6.8883399999999995
2014,7.75091
2020,6.83692
2017,6.817069999999999
2020,7.00315
2015,6.736560000000001
1985,5.97602
2017,6.3921
2017,6.33215
2014,6.52353
2016,7.88552
2010,6.41697
1981,5.95814
2019,7.10284
2007,5.60801
2014,6.27051
2018,8.09977
1906,5.18769
2006,5.42443
2016,5.974
2009,5.58432
1977,6.42127
2009,6.02615
2019,6.18308
1996,3.8555900000000003
1973,7.006360000000001
2018,6.48315
2015,6.783860000000001
2015,5.556780000000001
2020,7.146319999999999
2014,7.72306
2001,5.71818
2014,5.73591
2019,6.663639999999999
2013,7.6952300000000005
1966,6.06091
2006,6.145230000000001
1996,6.4001
1971,6.177309999999999
2020,7.497730000000001
2007,6.76432
2004,5.03795
2018,7.59455
2009,5.4413599999999995
1994,5.78564
2010,7.82205
2016,6.53356
2010,6.29671
2015,6.15337
2008,6.73394
2016,6.70183
1993,5.27018
1960,5.7968
2016,8.10365
2007,7.51584
2014,6.577139999999999
1997,4.24096
2005,4.52227
2002,5.82763
2010,5.8958900000000005
2018,6.443969999999999
2012,5.56653
2003,6.3879
2012,5.99803
2003,7.70303
1974,6.4461
2006,6.26514
2008,6.77055
2013,6.577439999999999
2010,6.10954
2015,7.7733300000000005
1978,7.48349
2001,7.09179
2009,6.30422
1986,7.4303300000000005
2019,8.31667
1998,5.37927
2019,8.35243
1988,5.11766
2008,5.45413
2010,6.4961
2017,6.18748
2017,5.91202
1996,5.05056
2017,6.235
2000,6.33358
1986,6.48719
2015,5.89651
2011,5.678030000000001
2014,6.7855300000000005
1998,6.7119800000000005
2006,6.50164
2016,6.84479
1992,6.45046
2020,7.43036
1993,6.483569999999999
2017,7.86895
2015,6.16908
2007,7.393
2015,6.3153
2017,7.36037
1988,5.57891
2008,6.27696
1995,6.775810000000001
1980,6.8177
2018,6.32735
1979,5.9419900000000005
1980,6.14723
2020,6.92558
1990,5.78733
1943,4.39447
2002,6.73919
2006,5.8788
2004,7.0610800000000005
2016,6.19859
2013,6.9231
2015,7.28671
2018,5.7394
2001,6.27755
2005,5.7495400000000005
2001,6.16574
2012,7.42917
2018,7.359030000000001
2005,6.27339
2017,6.9246
2010,6.35815
1935,4.48565
2018,8.15444
2009,6.57148
2011,6.54884
1989,5.3110599999999994
2019,6.64023
1975,5.56245
2002,5.53014
1994,6.3430599999999995
1994,6.77395
2015,7.5274399999999995
2017,6.2535099999999995
2016,7.088189999999999
2019,6.96065
1986,6.8418600000000005
2005,6.2990699999999995
2019,6.09888
2015,5.42815
2003,5.61512
2002,5.58401
1987,6.54229
1984,5.3456
2014,5.73158
2019,7.71422
2016,8.188139999999999
2015,6.5949100000000005
2004,5.66581
2010,6.747439999999999
2011,7.008830000000001
2012,6.24799
2018,6.16505
2012,5.61396
2011,6.23729
2012,6.39351
2012,6.26607
2013,6.1048599999999995
2008,5.56916
1981,5.59465
2011,5.76682
2008,6.26619
2006,6.12257
2004,7.02505
1996,6.885089999999999
2016,5.32414
2004,4.99481
2002,5.2186900000000005
2021,8.20158
2000,5.68267
1981,6.65481
2018,6.972339999999999
2018,6.49953
2020,6.24878
2015,6.22685
2017,7.3159600000000005
2001,5.34836
2015,7.56244
1976,5.94653
1977,5.6514
1987,5.82747
2014,4.7636199999999995
1970,6.818219999999999
1998,6.8985899999999996
2003,5.76009
2019,7.945469999999999
1986,5.98113
2018,5.63285
2016,5.38897
2007,5.04566
2021,7.61711
2016,8.49033
2019,6.1862699999999995
2005,5.54994
2018,6.47063
2013,6.50052
2013,6.705189999999999
1997,5.36745
2016,5.99737
2012,8.05236
1999,5.31745
1985,7.0913699999999995
1998,5.75818
2010,6.22208
1987,6.33325
2015,5.95659
2016,6.37512
1995,7.36493
2013,6.3036
2020,7.51197
2019,8.40957
1977,6.08673
2018,7.5373600000000005
2011,6.39905
2019,7.74052
2011,5.87559
2016,8.070269999999999
2013,6.510190000000001
2019,7.078410000000001
2013,5.73564
2021,7.5472
2009,7.32216
2015,6.61256
1999,5.9391
2005,6.0154
2015,6.528230000000001
2019,6.6645
2012,7.31048
2015,5.84449
2018,7.2269
2013,6.21448
1993,6.11471
2017,7.563619999999999
2010,6.92762
1982,6.2239
2016,6.92662
1981,7.0742899999999995
2000,4.65103
2005,5.7365699999999995
1976,6.6083300000000005
1990,5.90595
2017,6.3440199999999995
1984,5.79234
2013,6.42416
2005,5.42368
2008,7.27312
2006,6.12237
2007,6.38962
2016,6.41005
2010,6.59405
2003,5.84211
2015,6.57775
2019,6.86932
2010,6.62679
1972,5.44925
2000,5.882969999999999
1993,6.45
2004,5.7205699999999995
2015,8.23325
2017,6.91441
2016,5.79545
2017,6.35754
2004,5.74852
2019,7.00033
2019,6.4067300000000005
2020,6.96652
2010,6.935789999999999
2007,6.02135
2016,6.2263
1998,6.0649
2019,7.152260000000001
2004,6.17957
2019,7.1536800000000005
1991,5.96106
2014,6.637980000000001
2015,5.86902
2012,5.28388
2017,6.23492
2014,6.838889999999999
2018,6.92322
2017,6.754110000000001
2008,6.1872
2014,6.782610000000001
2018,6.84179
2019,6.95395
2005,5.45216
2018,6.62913
2012,7.317830000000001
2012,6.35556
2015,5.98807
2016,6.25575
2005,5.628769999999999
2013,6.00401
2016,6.19857
2005,5.7685
1930,4.6866699999999994
2013,5.54361
2019,6.75362
2021,7.07712
1995,5.33689
2016,4.80785
2018,5.982130000000001
2018,6.13357
1992,6.75145
2021,6.76732
2014,6.40184
1997,6.7551
2016,6.72659
2014,6.49876
1979,6.30777
1993,6.37003
2010,6.26238
1997,6.0038800000000005
2004,5.2354400000000005
2004,6.3021400000000005
1972,4.712619999999999
1997,5.87078
2005,5.1626199999999995
2020,7.41724
2016,6.42659
1960,5.625
1981,6.3476099999999995
2010,5.71408
1964,6.046119999999999
2019,6.45429
2008,5.95223
2020,7.337460000000001
2008,5.247999999999999
2016,7.72756
2009,5.49366
2013,6.4356599999999995
2019,7.374630000000001
1979,6.1419
2010,6.29512
2019,6.80405
2019,6.498880000000001
2000,7.31915
2007,5.81074
2003,7.173089999999999
2003,5.321680000000001
2010,5.599069999999999
2010,5.52152
1978,5.0742
1958,5.247269999999999
2014,6.5458
1976,5.75539
1996,5.2794099999999995
1979,5.89838
2006,5.5753900000000005
2013,4.93023
2017,6.71329
2005,6.431369999999999
2016,4.93534
1999,6.17022
2000,5.85386
2015,6.81267
2018,6.57578
2011,5.90614
2016,6.17215
2014,6.643330000000001
2021,6.74072
1996,6.253430000000001
1947,5.3777
1998,6.83971
2012,6.37475
2012,6.3902
2020,7.3475
2010,7.54069
2001,6.56044
1983,6.8942
2017,6.34276
2014,5.537059999999999
2021,8.12946
2008,5.80576
2011,5.80575
2016,6.90833
2016,6.25282
2001,5.19916
2004,5.58892
2016,6.53892
1989,7.00099
2008,7.82874
1993,6.42857
2012,6.1330599999999995
1993,5.62458
2017,6.02569
2008,6.00887
2018,6.26903
2014,6.39775
1993,6.20604
2011,7.05554
2017,6.03946
2016,6.56765
1976,4.91869
2018,7.1845
2016,7.148960000000001
2015,5.39802
2019,7.162489999999999
2007,5.64396
1972,7.068560000000001
1987,6.81089
2002,5.8247
2003,5.481730000000001
2000,6.980689999999999
1997,5.78416
1998,8.017489999999999
2002,5.651730000000001
2014,6.35485
2009,6.202030000000001
2006,7.102180000000001
2017,5.91449
1980,6.19307
1993,6.30654
2000,5.13796
2018,8.823269999999999
2015,6.73738
2012,6.6896
2015,6.59282
2016,6.7793
2017,6.80814
2022,7.95051
2011,6.9878100000000005
2014,6.86141
2001,5.343380000000001
2017,6.322369999999999
2007,6.11343
2015,6.91476
1993,6.1071599999999995
2019,6.46802
2018,6.7084600000000005
2011,5.39254
2005,5.98915
1996,5.905469999999999
2014,6.873130000000001
2016,5.7893
2019,6.03947
2010,6.39045
2018,7.5898
2009,5.45099
1994,6.22467
1935,4.99124
1996,5.97154
1980,6.50373
2018,7.223339999999999
1964,5.5323
1994,6.52375
2005,5.64917
2004,6.471
2021,7.14855
2012,5.27725
1998,6.3534
2016,5.2620000000000005
2021,7.16133
2015,6.5345
2017,6.36932
2013,6.48435
2006,6.6195
2019,6.889060000000001
2011,6.20896
2019,6.80302
2002,5.37125
2017,6.2898
1972,5.6129999999999995
2021,6.43164
2004,5.77635
2020,6.85672
2005,5.7392
2009,5.97345
2009,6.2255
2013,6.7885
2011,5.7038199999999994
2004,5.97543
2007,5.55799
2014,6.2950800000000005
2016,6.17563
1986,5.97965
2001,4.96819
2000,7.49724
2009,5.22055
1999,6.12169
2018,6.36947
2015,6.24397
2014,6.5194
2016,6.8605100000000006
2016,6.32337
2009,5.97412
1979,6.703010000000001
2014,6.3196
2022,7.6533
2017,6.45076
2017,6.16343
2016,6.67773
2021,6.21116
2014,5.48157
2020,7.61845
2017,6.4198
1992,6.22414
2017,8.1149
2008,6.13889
2016,6.19621
2017,5.6798
2015,6.08444
2017,6.82458
1992,6.84116
2015,5.5166699999999995
2020,8.057730000000001
2020,7.19367
2004,7.607360000000001
2019,6.20095
2016,6.400980000000001
2021,8.175889999999999
1988,5.93194
2021,7.6065
2008,6.763960000000001
2018,6.61429
2016,6.50061
2021,7.59306
2012,6.03629
2019,7.072539999999999
1991,6.3373099999999996
2003,4.76904
2017,6.30245
1991,7.854310000000001
2014,5.228269999999999
2018,6.6565
2003,6.48268
2015,6.77005
2020,6.720439999999999
1970,5.348730000000001
2016,5.9967
1992,6.86269
2013,7.4468
2019,6.85613
1997,6.56827
2008,5.83345
1976,6.48477
2003,8.34676
1995,7.57665
1970,5.44439
2004,5.532109999999999
1980,6.60985
2008,5.58367
1978,4.094130000000001
1997,6.72117
2017,7.33665
1964,5.425
1977,6.25229
2012,7.1604600000000005
2005,6.35059
2006,6.1401
2015,6.15362
2012,7.08816
2010,6.34311
2012,4.87665
2012,5.8331599999999995
1999,6.12296
2017,5.20275
1980,6.9233199999999995
2020,7.869280000000001
1993,6.9918
2018,7.424410000000001
1972,7.29179
2005,6.2156400000000005
1975,6.590260000000001
2017,6.707999999999999
2014,6.679180000000001
2020,8.202919999999999
1997,6.0964599999999995
2015,6.4427
1986,5.43026
1986,6.5762100000000006
2008,6.33985
2011,6.2714
2019,7.693280000000001
2019,6.566839999999999
1992,7.4699
1992,5.02385
2011,7.93615
2015,5.91744
2017,6.44526
2006,5.816409999999999
2018,6.565980000000001
2013,5.66469
2016,5.3049599999999995
2014,6.1294900000000005
2011,5.81546
2016,7.000360000000001
1956,7.401489999999999
1976,7.03338
1940,4.7115599999999995
2010,7.159269999999999
2016,8.452580000000001
2020,7.12867
1998,6.32242
2005,6.41495
2009,6.95335
2016,5.92125
2007,6.0542300000000004
2019,6.67052
2012,5.83557
2011,6.65538
2004,6.64715
2020,6.998289999999999
2005,5.76521
2009,7.925
1980,7.147419999999999
2018,7.8743300000000005
1976,7.0628899999999994
2008,5.9958800000000005
2014,4.38128
2013,7.03304
2007,7.995360000000001
2018,7.363110000000001
2004,6.794239999999999
2006,6.4399
1979,6.837560000000001
2012,7.85
2001,5.63238
2013,6.927980000000001
1980,6.51321
2009,5.95155
2016,6.712689999999999
2015,8.674610000000001
2018,6.930210000000001
2008,5.07067
2010,6.9946600000000005
2008,5.9183900000000005
2015,6.60968
2016,6.4507699999999994
1979,6.37461
2014,6.25321
2000,6.10026
2016,6.53212
2021,6.9082
2019,7.11155
2019,6.50073
2019,6.86309
1973,7.194489999999999
2009,5.32273
2020,7.97152
2021,7.5179100000000005
2018,8.26643
2009,5.84663
1988,5.98471
2020,7.34898
2012,7.647189999999999
2011,6.24714
2010,6.08429
2007,6.048080000000001
2018,4.6161
1978,6.04943
2012,6.73425
2007,6.43307
1995,4.135680000000001
2013,6.29781
2013,5.53024
2001,7.037039999999999
2019,6.962160000000001
2015,6.12892
1976,6.56302
2007,6.866039999999999
1998,4.44304
2021,6.91135
2021,6.90068
2014,5.63974
2019,5.91597
2018,6.34162
2017,6.82442
2016,6.825710000000001
2018,6.51539
2012,6.634289999999999
1989,5.47815
1992,5.27987
1969,4.39724
2012,5.88545
2018,6.20932
1988,5.77801
1990,5.7272300000000005
2014,5.88565
2019,6.7999600000000004
2017,5.30461
2007,5.1244
1985,5.74759
2014,5.52016
1980,5.9926699999999995
2020,7.064260000000001
2021,8.40212
2014,6.41026
2006,6.06395
2011,6.13042
2004,5.10895
2021,7.37073
2013,6.5894699999999995
2013,5.75632
2009,5.6184199999999995
2017,6.02842
2011,5.99026
2017,6.606260000000001
2011,5.34295
2019,6.44411
2018,5.99846
2018,6.43079
2017,6.60053
2015,5.42505
2002,5.7855300000000005
2012,5.856319999999999
1981,7.21805
1981,6.95874
2021,7.24043
2020,7.525930000000001
2021,7.8303899999999995
2013,6.5
2019,7.78707
1978,5.91005
2012,6.00862
2017,6.777989999999999
2009,4.79974
2013,6.5218300000000005
2021,7.218310000000001
2019,6.5708899999999995
1998,5.47963
2019,8.03743
2010,6.07566
2018,7.55233
2017,7.18571
2007,6.35931
2009,4.68042
2017,7.02778
1988,5.00183
1974,6.27064
2015,6.58317
1992,6.8324
2015,6.979360000000001
2008,7.24975
1981,6.24503
2021,7.388260000000001
1999,7.74671
2008,6.37355
2018,6.2237
2007,6.50481
2005,5.40709
2015,7.245610000000001
1996,5.46983
2013,6.68803
2017,5.46312
2004,5.6523900000000005
2013,6.564360000000001
2020,6.49911
2013,7.0642
1975,4.83697
2008,7.87447
2017,6.69968
2018,5.79945
2008,5.98032
2004,5.43856
2011,5.9492
2006,5.57287
2017,7.115480000000001
2020,6.966010000000001
2013,6.624410000000001
2015,8.260110000000001
2003,6.2292
2005,6.12553
2002,5.53378
2008,6.10851
2016,8.20532
2015,6.44224
2013,8.301060000000001
2016,7.624969999999999
1999,5.92335
2012,5.91626
2011,5.7004
2019,6.5478
2019,6.50836
2015,6.694369999999999
1993,7.791239999999999
2019,7.24527
2016,6.591010000000001
2018,6.66193
1994,6.01925
1931,4.67016
1984,6.19649
2006,6.10267
1998,6.813210000000001
2018,5.59604
2020,7.13925
2006,4.78904
2015,5.80483
2007,8.267489999999999
1998,5.4687
2012,6.17312
2007,4.33616
2016,6.47355
2017,6.429790000000001
2017,6.87984
2004,5.84704
2005,5.59514
2016,6.11914
2014,6.1129
2007,7.072039999999999
2006,5.36989
2002,6.95
1999,5.10027
2009,6.12333
2010,5.94912
2015,6.774189999999999
1999,6.0543
1997,8.03683
2007,5.255380000000001
2005,6.5879
1989,5.84435
1996,5.20218
2013,6.01449
2012,6.12054
1994,5.07619
1976,6.004519999999999
1996,5.7651900000000005
2008,5.54456
2019,7.246760000000001
1977,3.80211
2018,7.952610000000001
2012,6.47308
2017,7.10513
2016,6.58201
2019,6.52177
2018,6.8633
1977,6.69855
2017,5.573119999999999
2019,6.941330000000001
2007,5.5327
2010,7.426489999999999
2019,6.77992
2020,7.25939
2006,5.82449
2019,8.382760000000001
1995,7.237839999999999
1981,6.6727
2004,5.36086
1995,6.152430000000001
1975,6.23778
2016,6.00676
1990,7.62838
2009,5.15216
2016,6.4636
2002,6.31649
2015,6.5458300000000005
2008,6.41467
2012,6.60571
2014,8.47405
2002,6.102930000000001
1986,5.525980000000001
2016,6.48471
2004,6.22907
2012,6.04973
1971,4.9989099999999995
2016,8.444560000000001
2015,6.30408
1974,6.21514
2016,7.432110000000001
2017,6.44735
1978,5.0479400000000005
2009,6.00603
2014,7.96576
2008,5.4812
1978,6.63788
2018,6.64135
2021,5.69647
1989,5.14645
1985,5.74426
2015,6.683439999999999
2004,6.0103800000000005
2009,6.1645
1991,5.61598
2008,6.97213
2013,6.104769999999999
2011,5.93957
2010,7.3596699999999995
1980,7.37962
2013,6.65005
2001,7.77124
2018,6.8410899999999994
2019,7.19066
2010,6.61038
2016,6.51537
2001,5.6836
2005,5.7806
2011,5.76776
2015,5.25782
2013,8.29016
2018,6.78344
2013,6.2489099999999995
2016,5.76541
2016,6.4057699999999995
1983,6.586069999999999
